TestDataID,Rating
31499,3.97988
31500,3.41749
31501,3.59388
31502,2.65388
31503,2.47929
31504,2.64869
31505,3.12593
31506,2.56636
31507,2.66369
31508,3.57398
31509,4.16283
31510,3.33925
31511,2.38119
31512,2.80521
31513,2.89667
31514,2.93943
31515,3.98691
31516,3.03645
31517,3.70108
31518,2.63271
31519,4.17828
31520,2.72456
31521,2.80197
31522,3.09048
31523,3.08904
31524,2.93862
31525,4.24195
31526,3.36267
31527,3.0773
31528,3.79215
31529,3.96629
31530,2.87967
31531,3.61899
31532,4.01434
31533,3.17443
31534,3.07974
31535,2.79436
31536,3.56252
31537,3.41652
31538,2.51908
31539,3.41288
31540,3.47627
31541,3.49425
31542,3.503
31543,3.63352
31544,3.86796
31545,3.63474
31546,3.88546
31547,3.69523
31548,4.01513
31549,3.80956
31550,3.92498
31551,3.42465
31552,4.02523
31553,3.54365
31554,3.26062
31555,3.35196
31556,4.06051
31557,3.97873
31558,3.17527
31559,3.22826
31560,3.38873
31561,3.41978
31562,4.06443
31563,4.31737
31564,5.29733
31565,4.76733
31566,4.96304
31567,4.94474
31568,4.85843
31569,4.63757
31570,4.92475
31571,4.83607
31572,4.64087
31573,4.8294
31574,4.56004
31575,4.26741
31576,3.47256
31577,4.14261
31578,4.12942
31579,4.21722
31580,4.57062
31581,4.53508
31582,4.78713
31583,5.16142
31584,3.61441
31585,2.42558
31586,3.52923
31587,3.07643
31588,4.02892
31589,3.75481
31590,4.00705
31591,3.54058
31592,3.40006
31593,3.64465
31594,3.34974
31595,3.06303
31596,3.91059
31597,3.65048
31598,3.93812
31599,3.67855
31600,2.82688
31601,4.08275
31602,3.31299
31603,4.0169
31604,3.68645
31605,3.48056
31606,3.25586
31607,4.08864
31608,3.00136
31609,4.19309
31610,3.6905
31611,3.71031
31612,3.77298
31613,2.89444
31614,3.92832
31615,4.26284
31616,3.9566
31617,4.57446
31618,4.42896
31619,4.21287
31620,3.83205
31621,4.26796
31622,4.4288
31623,4.32691
31624,4.27816
31625,3.88768
31626,4.22685
31627,4.46897
31628,4.31577
31629,4.17899
31630,4.8295
31631,3.75459
31632,3.45219
31633,4.41874
31634,3.6291
31635,3.14073
31636,2.2267
31637,2.09472
31638,3.8221
31639,2.56783
31640,2.90592
31641,3.89354
31642,4.02262
31643,4.07113
31644,3.72084
31645,4.30591
31646,4.14287
31647,4.15656
31648,3.08825
31649,3.58983
31650,4.04709
31651,3.97076
31652,4.25789
31653,4.36306
31654,3.5278
31655,3.90367
31656,3.90019
31657,2.89877
31658,3.29258
31659,2.47126
31660,3.73582
31661,3.73037
31662,3.17558
31663,4.2577
31664,4.63669
31665,3.76156
31666,4.30586
31667,4.17943
31668,3.05986
31669,2.967
31670,4.28952
31671,3.27446
31672,3.50816
31673,4.01797
31674,4.01263
31675,3.6019
31676,3.4056
31677,3.9699
31678,4.01878
31679,3.44254
31680,4.30514
31681,3.50719
31682,4.03689
31683,3.25623
31684,3.28001
31685,3.87246
31686,4.02032
31687,4.74924
31688,3.15551
31689,2.81186
31690,3.84403
31691,3.49499
31692,2.8616
31693,3.91797
31694,3.1615
31695,3.9024
31696,3.12151
31697,3.96915
31698,3.79153
31699,3.48164
31700,3.15328
31701,3.75911
31702,4.09429
31703,3.36269
31704,4.02083
31705,3.96785
31706,3.71874
31707,3.95006
31708,3.50829
31709,4.09385
31710,3.61938
31711,3.3148
31712,2.74798
31713,2.97305
31714,4.36999
31715,3.80585
31716,3.38407
31717,3.21287
31718,4.44287
31719,3.88985
31720,3.97008
31721,2.66745
31722,3.2019
31723,3.25995
31724,3.58526
31725,3.38246
31726,4.4525
31727,3.7469
31728,2.97917
31729,3.70507
31730,3.33194
31731,3.52952
31732,2.45659
31733,4.23649
31734,3.85509
31735,4.1694
31736,4.09294
31737,2.84114
31738,3.93148
31739,3.90491
31740,3.78093
31741,3.54459
31742,3.31369
31743,2.09976
31744,4.12141
31745,3.62701
31746,3.24361
31747,4.23846
31748,3.98564
31749,4.49938
31750,2.3406
31751,2.46756
31752,2.75727
31753,4.61708
31754,2.92482
31755,2.73996
31756,3.17805
31757,2.69851
31758,4.3072
31759,4.41272
31760,4.21344
31761,4.1948
31762,3.74458
31763,3.73237
31764,4.54056
31765,4.35687
31766,3.90235
31767,4.37292
31768,4.37554
31769,3.68015
31770,3.5656
31771,4.20985
31772,3.91308
31773,4.05782
31774,4.09999
31775,4.1099
31776,2.60593
31777,3.86117
31778,3.6784
31779,4.23638
31780,3.88831
31781,4.76796
31782,3.75815
31783,3.03402
31784,4.41201
31785,4.30939
31786,3.52055
31787,4.42942
31788,4.11618
31789,4.01837
31790,3.73064
31791,2.98008
31792,3.9714
31793,3.75008
31794,3.86216
31795,3.6254
31796,2.51514
31797,4.17691
31798,3.82469
31799,3.69734
31800,3.30706
31801,3.29247
31802,4.34727
31803,3.9749
31804,3.82853
31805,3.8142
31806,2.72685
31807,2.99847
31808,2.64972
31809,3.78392
31810,3.53034
31811,2.55687
31812,3.05458
31813,3.35715
31814,2.56113
31815,2.49334
31816,3.06153
31817,2.14733
31818,3.05346
31819,3.34387
31820,2.83344
31821,3.38409
31822,2.8619
31823,4.08882
31824,4.45553
31825,3.44944
31826,3.19805
31827,3.92009
31828,2.74292
31829,4.39356
31830,3.53109
31831,3.28472
31832,3.27807
31833,3.52616
31834,3.1938
31835,2.9171
31836,1.90085
31837,4.57261
31838,3.19191
31839,2.679
31840,3.70427
31841,2.97982
31842,4.14951
31843,3.35348
31844,3.09655
31845,2.87149
31846,2.9817
31847,3.35307
31848,3.24391
31849,3.54071
31850,2.77961
31851,3.56583
31852,3.75087
31853,3.66164
31854,2.10647
31855,3.18067
31856,2.36433
31857,3.98165
31858,3.86774
31859,3.17018
31860,2.94958
31861,2.59369
31862,3.0652
31863,3.55499
31864,2.74015
31865,3.2975
31866,2.85692
31867,4.29297
31868,4.11902
31869,3.54646
31870,3.23054
31871,4.21291
31872,3.94881
31873,3.1043
31874,2.75067
31875,3.58667
31876,4.06423
31877,3.48284
31878,4.36368
31879,4.16414
31880,4.42738
31881,4.02486
31882,3.39263
31883,3.77304
31884,3.61371
31885,4.00736
31886,3.92423
31887,4.27998
31888,3.11
31889,4.31817
31890,4.29581
31891,3.9401
31892,4.08454
31893,3.76794
31894,4.63059
31895,3.99406
31896,3.89447
31897,3.5445
31898,3.55322
31899,3.69566
31900,3.93383
31901,3.41049
31902,4.3265
31903,3.7347
31904,3.92861
31905,3.78839
31906,3.81661
31907,3.68616
31908,3.52113
31909,3.45928
31910,3.25715
31911,2.78165
31912,2.73075
31913,3.56186
31914,3.442
31915,3.30546
31916,3.2604
31917,3.20108
31918,2.94099
31919,2.72213
31920,3.04816
31921,3.5038
31922,3.74094
31923,2.98738
31924,2.78313
31925,3.47879
31926,3.01839
31927,4.00046
31928,3.24274
31929,3.01821
31930,3.33943
31931,2.6005
31932,3.3931
31933,3.81596
31934,2.45263
31935,2.48481
31936,4.13022
31937,1.45321
31938,2.78653
31939,3.38359
31940,3.29252
31941,3.68662
31942,3.15817
31943,3.70176
31944,3.42368
31945,3.1558
31946,3.10457
31947,4.12126
31948,4.2396
31949,3.25201
31950,4.0021
31951,3.15166
31952,3.92465
31953,4.0978
31954,4.50232
31955,3.88163
31956,3.79139
31957,3.95851
31958,2.92855
31959,4.20961
31960,3.78203
31961,3.88595
31962,4.09028
31963,4.10434
31964,3.6338
31965,3.46284
31966,2.60964
31967,4.08195
31968,3.47314
31969,4.14968
31970,4.12512
31971,3.77812
31972,4.39455
31973,4.0434
31974,3.78277
31975,4.11
31976,4.2009
31977,4.04525
31978,3.35625
31979,4.03599
31980,4.39982
31981,3.33698
31982,3.36103
31983,3.37872
31984,2.80417
31985,3.5643
31986,3.70401
31987,3.43404
31988,3.15649
31989,3.49309
31990,3.86294
31991,4.19267
31992,4.15994
31993,4.1791
31994,3.82548
31995,3.84861
31996,3.79035
31997,4.05617
31998,3.27663
31999,4.15141
32000,4.05795
32001,4.16408
32002,3.43786
32003,3.91231
32004,3.79228
32005,3.68138
32006,3.62195
32007,3.67544
32008,4.38029
32009,3.32309
32010,3.53271
32011,4.12646
32012,3.43079
32013,3.91689
32014,4.56537
32015,3.49236
32016,3.55532
32017,3.68862
32018,3.15612
32019,3.07421
32020,2.5701
32021,3.43673
32022,4.23262
32023,3.62473
32024,3.15635
32025,3.74381
32026,3.61442
32027,3.51859
32028,3.90726
32029,3.65744
32030,2.948
32031,3.69883
32032,4.1034
32033,3.63474
32034,2.19497
32035,3.53179
32036,3.77621
32037,4.07035
32038,3.72656
32039,3.2331
32040,3.55059
32041,2.85433
32042,2.99662
32043,3.70226
32044,3.34067
32045,3.81711
32046,3.48343
32047,4.03949
32048,3.70143
32049,3.12182
32050,3.06072
32051,3.11678
32052,3.66284
32053,3.47104
32054,3.42645
32055,3.5568
32056,3.54286
32057,3.06497
32058,3.56452
32059,3.40397
32060,2.88748
32061,3.77816
32062,2.96717
32063,4.30987
32064,2.56547
32065,3.54795
32066,3.6421
32067,2.28797
32068,3.49715
32069,3.39161
32070,4.01206
32071,4.20632
32072,2.18046
32073,3.48076
32074,4.14156
32075,3.04
32076,3.43048
32077,3.11148
32078,3.28077
32079,3.59731
32080,3.29156
32081,3.21451
32082,3.29159
32083,3.73756
32084,3.00488
32085,2.98639
32086,3.13258
32087,3.52529
32088,3.32074
32089,3.85512
32090,3.22936
32091,2.7499
32092,2.56041
32093,3.144
32094,2.25968
32095,4.38401
32096,3.19016
32097,2.64721
32098,3.74228
32099,3.19372
32100,3.77841
32101,3.87397
32102,3.39078
32103,3.33954
32104,3.24882
32105,3.76245
32106,3.57806
32107,3.50421
32108,4.02954
32109,3.67833
32110,3.93319
32111,3.45527
32112,3.54398
32113,3.92058
32114,3.06194
32115,3.88244
32116,4.30516
32117,3.95149
32118,3.67449
32119,2.90718
32120,4.49147
32121,4.02031
32122,3.22435
32123,2.22591
32124,3.30615
32125,2.11661
32126,3.43563
32127,4.34673
32128,2.42795
32129,4.04695
32130,4.04372
32131,4.04958
32132,3.71473
32133,3.45616
32134,2.07453
32135,2.73059
32136,3.44232
32137,4.03703
32138,4.56591
32139,4.23287
32140,4.08199
32141,2.65242
32142,4.31357
32143,3.77185
32144,4.25756
32145,4.15594
32146,3.9066
32147,4.08011
32148,3.71532
32149,4.50584
32150,4.4654
32151,3.62529
32152,4.36492
32153,3.81543
32154,4.23953
32155,4.14757
32156,3.87581
32157,4.41298
32158,4.38946
32159,4.9598
32160,4.71766
32161,4.54526
32162,4.3425
32163,3.79855
32164,3.73659
32165,4.11375
32166,3.23276
32167,4.0724
32168,4.08317
32169,4.29217
32170,3.43574
32171,4.30524
32172,4.73121
32173,4.04862
32174,4.51206
32175,4.04906
32176,4.20328
32177,3.8357
32178,4.24088
32179,3.95521
32180,4.31955
32181,3.97693
32182,3.92733
32183,4.46026
32184,3.84354
32185,3.83196
32186,4.23763
32187,4.32803
32188,3.85372
32189,3.67974
32190,4.3557
32191,3.20622
32192,4.28839
32193,4.19911
32194,3.63737
32195,3.78547
32196,3.43276
32197,4.26643
32198,3.78785
32199,3.59357
32200,2.77233
32201,4.50132
32202,3.84614
32203,2.92987
32204,4.44096
32205,4.04404
32206,3.71274
32207,3.63817
32208,3.68888
32209,3.39316
32210,3.22948
32211,3.89787
32212,3.98299
32213,4.38952
32214,4.14866
32215,3.71587
32216,3.93757
32217,3.37375
32218,4.21716
32219,3.97704
32220,2.98494
32221,3.71548
32222,3.43107
32223,3.89777
32224,3.02591
32225,3.676
32226,3.20646
32227,4.1747
32228,3.1096
32229,3.54155
32230,3.43177
32231,3.59034
32232,3.55334
32233,3.60134
32234,3.42648
32235,4.21734
32236,3.6568
32237,3.64153
32238,3.73846
32239,3.35195
32240,3.67228
32241,3.61292
32242,3.30009
32243,3.87435
32244,3.98511
32245,3.58092
32246,3.23889
32247,3.82683
32248,3.71625
32249,3.78287
32250,4.11234
32251,4.16115
32252,3.80186
32253,3.54979
32254,4.02401
32255,3.13403
32256,3.60398
32257,3.95049
32258,3.892
32259,3.87458
32260,3.48067
32261,2.96005
32262,4.45005
32263,3.93437
32264,3.25404
32265,4.02384
32266,3.30176
32267,4.08005
32268,3.435
32269,4.00567
32270,3.87876
32271,3.46142
32272,3.73507
32273,1.52689
32274,3.76612
32275,3.7079
32276,4.11918
32277,3.56986
32278,4.2939
32279,4.0355
32280,4.63096
32281,3.98064
32282,4.20501
32283,3.97194
32284,4.66147
32285,3.2991
32286,3.81463
32287,3.95945
32288,3.32268
32289,3.67204
32290,3.80716
32291,3.9374
32292,4.44864
32293,4.29063
32294,4.05768
32295,3.41218
32296,3.52388
32297,3.94339
32298,4.21429
32299,3.04663
32300,3.69233
32301,3.93127
32302,4.03744
32303,3.87181
32304,3.95655
32305,3.76285
32306,2.9583
32307,3.82359
32308,3.27575
32309,3.94639
32310,4.38379
32311,4.26953
32312,4.4915
32313,4.02164
32314,3.47364
32315,3.81234
32316,3.46575
32317,3.54582
32318,4.34436
32319,3.69903
32320,3.29096
32321,3.25317
32322,3.49324
32323,3.13129
32324,3.63751
32325,3.64395
32326,4.27061
32327,4.42652
32328,3.9071
32329,3.66688
32330,4.12823
32331,3.40453
32332,3.98371
32333,3.54377
32334,3.861
32335,4.34267
32336,3.2204
32337,3.69234
32338,3.45763
32339,3.45235
32340,2.99065
32341,4.21246
32342,3.57827
32343,3.80407
32344,3.69787
32345,3.19284
32346,3.80229
32347,3.72966
32348,3.42247
32349,3.95465
32350,3.70823
32351,4.06371
32352,3.90414
32353,4.08232
32354,3.32791
32355,4.04209
32356,2.73213
32357,3.70662
32358,4.02265
32359,4.17963
32360,3.74172
32361,3.95377
32362,3.69767
32363,4.65679
32364,3.00275
32365,4.33693
32366,4.02715
32367,2.03403
32368,3.21236
32369,4.52881
32370,4.56808
32371,4.61915
32372,3.32164
32373,4.124
32374,4.40409
32375,4.22488
32376,4.11318
32377,4.7616
32378,4.60558
32379,4.13227
32380,4.32785
32381,4.08873
32382,4.31706
32383,4.88744
32384,4.25459
32385,3.90732
32386,4.1854
32387,4.41429
32388,4.04559
32389,4.29723
32390,3.81532
32391,4.75903
32392,4.49687
32393,2.17357
32394,5.01811
32395,3.47364
32396,3.47824
32397,3.29999
32398,3.6961
32399,4.2605
32400,4.47728
32401,3.3728
32402,3.57737
32403,3.36693
32404,3.09957
32405,4.18772
32406,3.83042
32407,3.72713
32408,3.74998
32409,2.65094
32410,3.2157
32411,4.57627
32412,3.3682
32413,4.13088
32414,2.61902
32415,3.80564
32416,4.01362
32417,3.20117
32418,3.6616
32419,4.33958
32420,4.05586
32421,4.37379
32422,3.72791
32423,4.37269
32424,4.21978
32425,4.64335
32426,4.46851
32427,4.58893
32428,3.80326
32429,4.17846
32430,3.72669
32431,3.67813
32432,4.10122
32433,4.23983
32434,3.01725
32435,3.81367
32436,3.11293
32437,3.41862
32438,3.80645
32439,3.12003
32440,3.82931
32441,3.09852
32442,4.86644
32443,3.56216
32444,2.23681
32445,4.02454
32446,4.15273
32447,3.40475
32448,3.45814
32449,2.81516
32450,3.53811
32451,3.12277
32452,2.30925
32453,3.39253
32454,2.41193
32455,2.42466
32456,2.93852
32457,2.10774
32458,4.10626
32459,2.43014
32460,2.68687
32461,3.365
32462,3.41606
32463,4.00563
32464,3.83778
32465,2.97277
32466,4.39079
32467,3.91869
32468,4.27312
32469,3.09531
32470,4.65335
32471,4.09411
32472,4.33286
32473,3.47525
32474,3.36582
32475,3.63175
32476,3.05871
32477,3.83885
32478,3.55335
32479,3.21807
32480,2.75723
32481,3.01687
32482,3.05643
32483,2.99938
32484,2.45332
32485,2.92055
32486,2.26315
32487,2.64522
32488,3.74677
32489,2.67309
32490,3.00267
32491,3.34584
32492,3.09636
32493,4.24779
32494,3.08609
32495,1.53221
32496,1.43082
32497,4.35137
32498,3.55753
32499,3.47381
32500,4.42141
32501,3.76897
32502,3.71119
32503,3.38529
32504,4.07805
32505,3.94272
32506,1.8975
32507,2.48074
32508,3.42157
32509,2.95754
32510,3.1083
32511,2.24009
32512,1.54073
32513,1.22528
32514,3.09041
32515,2.31608
32516,2.34941
32517,2.17542
32518,2.56262
32519,2.99876
32520,3.18447
32521,2.53083
32522,1.99086
32523,2.33
32524,2.81299
32525,1.9044
32526,2.64246
32527,2.22203
32528,2.87994
32529,2.2821
32530,1.77782
32531,1.80472
32532,2.60478
32533,3.41768
32534,2.88288
32535,2.55308
32536,3.00431
32537,2.80663
32538,2.72299
32539,2.19445
32540,1.561
32541,2.11213
32542,1.71923
32543,1.98296
32544,2.23698
32545,1.47161
32546,0.714826
32547,1.2236
32548,3.06506
32549,2.11646
32550,2.6813
32551,1.98241
32552,2.01438
32553,1.94396
32554,2.15589
32555,1.46843
32556,2.31941
32557,2.15632
32558,0.699283
32559,2.65552
32560,2.70024
32561,1.59632
32562,2.59586
32563,2.62438
32564,1.76203
32565,1.78101
32566,2.51191
32567,3.41991
32568,2.03934
32569,2.29818
32570,2.48471
32571,3.02095
32572,2.32899
32573,2.4625
32574,2.44607
32575,2.35446
32576,2.4426
32577,1.28697
32578,2.10531
32579,1.5316
32580,2.65209
32581,2.88325
32582,0.9015
32583,1.96241
32584,3.41533
32585,1.63754
32586,2.70913
32587,2.10497
32588,2.96611
32589,2.84096
32590,1.47074
32591,0.817811
32592,2.81029
32593,1.19631
32594,2.38961
32595,3.1653
32596,4.00129
32597,4.22638
32598,4.1112
32599,4.60213
32600,4.24552
32601,4.82338
32602,4.60829
32603,4.24974
32604,3.89089
32605,3.78755
32606,2.76536
32607,4.37929
32608,3.78305
32609,4.20785
32610,4.04139
32611,4.01556
32612,3.81552
32613,4.14533
32614,4.12488
32615,4.17039
32616,3.74599
32617,3.91719
32618,2.64289
32619,3.51378
32620,4.12745
32621,3.23996
32622,3.51637
32623,4.86077
32624,4.05082
32625,4.19899
32626,4.01804
32627,4.31424
32628,4.01567
32629,4.04445
32630,3.69288
32631,4.14317
32632,2.98403
32633,4.07428
32634,4.05967
32635,3.7834
32636,4.25741
32637,4.00654
32638,4.63184
32639,4.79452
32640,4.51127
32641,3.95799
32642,4.62656
32643,4.83877
32644,4.75992
32645,2.6871
32646,2.97442
32647,2.31963
32648,3.50847
32649,3.71066
32650,3.66514
32651,3.19178
32652,3.94609
32653,3.12135
32654,3.74605
32655,3.53372
32656,3.60621
32657,3.50849
32658,3.06275
32659,3.3249
32660,3.70437
32661,3.62776
32662,3.89715
32663,3.64106
32664,3.54297
32665,3.78283
32666,3.09994
32667,3.94351
32668,3.05139
32669,3.5701
32670,3.12339
32671,3.81434
32672,3.5984
32673,2.73773
32674,3.21087
32675,3.49255
32676,3.50841
32677,2.95349
32678,3.2594
32679,3.17562
32680,3.05652
32681,4.31692
32682,3.07738
32683,3.0541
32684,3.62939
32685,3.56266
32686,3.40363
32687,3.96924
32688,2.09921
32689,2.26967
32690,2.91085
32691,3.27676
32692,3.71647
32693,3.3721
32694,2.47528
32695,3.01014
32696,3.90765
32697,3.72196
32698,3.48653
32699,2.74701
32700,3.38454
32701,3.59211
32702,3.44808
32703,3.70195
32704,3.84031
32705,3.73767
32706,2.98408
32707,2.9894
32708,3.12448
32709,2.96787
32710,3.5907
32711,2.9975
32712,3.66035
32713,3.34405
32714,3.33957
32715,2.93591
32716,3.46995
32717,3.92852
32718,3.4525
32719,3.06089
32720,3.41397
32721,2.6114
32722,2.6442
32723,2.88925
32724,4.07165
32725,2.8537
32726,2.57106
32727,3.39278
32728,3.3954
32729,4.09402
32730,3.66393
32731,3.80306
32732,3.15567
32733,3.61583
32734,3.11894
32735,3.45797
32736,3.99357
32737,3.03501
32738,3.62314
32739,3.85742
32740,3.0227
32741,3.54468
32742,3.57359
32743,4.08551
32744,3.22932
32745,4.02481
32746,3.67149
32747,3.49929
32748,4.15439
32749,2.73141
32750,3.54808
32751,3.936
32752,3.45261
32753,3.42716
32754,3.22437
32755,3.38142
32756,3.5045
32757,3.7079
32758,3.84548
32759,4.21872
32760,3.26867
32761,2.92108
32762,3.4408
32763,3.34377
32764,3.3678
32765,3.56779
32766,4.20239
32767,3.46793
32768,3.24744
32769,2.2906
32770,3.30371
32771,3.46588
32772,2.40869
32773,3.0143
32774,2.41622
32775,2.6665
32776,3.92458
32777,3.3976
32778,3.87595
32779,3.31906
32780,3.15259
32781,3.60101
32782,3.43457
32783,3.62147
32784,3.61906
32785,4.2541
32786,3.59939
32787,3.79687
32788,4.1262
32789,3.9692
32790,3.9526
32791,2.93874
32792,3.55957
32793,4.17574
32794,3.14093
32795,2.63365
32796,3.6379
32797,1.76335
32798,3.04163
32799,3.85418
32800,4.19503
32801,4.12107
32802,2.65045
32803,3.43732
32804,3.64774
32805,4.02424
32806,4.11525
32807,4.02533
32808,1.71112
32809,4.44203
32810,3.93751
32811,4.721
32812,4.54198
32813,4.16816
32814,2.76401
32815,4.77484
32816,4.08491
32817,4.03176
32818,4.61223
32819,3.53476
32820,4.16522
32821,4.70288
32822,4.72042
32823,4.70747
32824,4.44284
32825,4.2485
32826,4.0253
32827,4.62675
32828,3.2646
32829,4.64686
32830,4.80078
32831,3.28069
32832,3.53
32833,3.8106
32834,3.68832
32835,3.84302
32836,3.77877
32837,4.25701
32838,4.32449
32839,2.71287
32840,4.68831
32841,3.32105
32842,4.30016
32843,2.90791
32844,3.86432
32845,3.77324
32846,4.60178
32847,4.05971
32848,3.1406
32849,4.48417
32850,4.23606
32851,3.94606
32852,4.57104
32853,4.73852
32854,3.72523
32855,4.39968
32856,4.00418
32857,4.36495
32858,4.47322
32859,4.26274
32860,4.35908
32861,3.45747
32862,4.22446
32863,4.59864
32864,4.35266
32865,4.43786
32866,4.02661
32867,4.20118
32868,4.65383
32869,3.90617
32870,3.89875
32871,3.99426
32872,3.92318
32873,4.78668
32874,4.47739
32875,2.99366
32876,4.19625
32877,4.81392
32878,3.46635
32879,4.42375
32880,3.51263
32881,3.548
32882,3.4477
32883,3.71384
32884,4.25512
32885,4.00793
32886,4.52889
32887,4.0447
32888,3.61928
32889,3.69924
32890,3.75836
32891,3.16404
32892,4.90152
32893,2.11904
32894,3.41814
32895,3.99079
32896,4.09675
32897,3.06496
32898,4.42922
32899,4.62611
32900,3.95513
32901,4.86635
32902,3.05325
32903,4.45674
32904,3.84136
32905,3.23408
32906,2.66785
32907,4.18348
32908,2.12248
32909,4.1431
32910,3.66717
32911,4.207
32912,3.7052
32913,3.84397
32914,2.40111
32915,2.8457
32916,3.52587
32917,3.99754
32918,3.67931
32919,2.25968
32920,3.82644
32921,3.24018
32922,2.89905
32923,4.24575
32924,2.11721
32925,2.14133
32926,3.41575
32927,2.86342
32928,1.81625
32929,2.94416
32930,3.49709
32931,3.14561
32932,3.74734
32933,1.95324
32934,3.65545
32935,3.39314
32936,2.29068
32937,2.94024
32938,4.04774
32939,3.21502
32940,3.40504
32941,3.24325
32942,4.00218
32943,2.65476
32944,3.83385
32945,3.49256
32946,3.96398
32947,2.86481
32948,3.72845
32949,3.76778
32950,4.55534
32951,2.91378
32952,2.62943
32953,4.21957
32954,4.66608
32955,3.18011
32956,3.577
32957,1.72435
32958,4.06603
32959,2.86596
32960,3.77708
32961,4.01509
32962,3.72725
32963,3.92329
32964,3.65451
32965,3.13673
32966,3.93144
32967,3.03449
32968,4.20995
32969,1.63096
32970,3.92792
32971,4.73571
32972,2.48395
32973,3.00371
32974,2.50382
32975,3.41393
32976,2.30584
32977,3.38006
32978,1.54663
32979,3.43906
32980,3.66086
32981,3.68797
32982,3.31758
32983,3.43874
32984,3.36782
32985,3.2805
32986,2.30017
32987,2.88375
32988,3.09457
32989,2.20461
32990,3.00197
32991,1.84928
32992,3.27568
32993,2.62933
32994,2.69202
32995,4.12644
32996,3.48201
32997,4.14821
32998,3.05988
32999,3.43881
33000,3.53626
33001,3.88542
33002,2.32974
33003,2.97573
33004,3.27408
33005,2.6231
33006,3.1603
33007,2.53422
33008,3.37924
33009,3.23555
33010,3.49925
33011,2.39482
33012,2.83988
33013,2.81163
33014,4.04093
33015,3.63547
33016,2.27506
33017,3.1044
33018,3.13441
33019,3.9281
33020,3.65167
33021,3.33621
33022,3.20087
33023,2.57005
33024,3.48794
33025,3.68101
33026,4.39975
33027,3.65948
33028,3.58241
33029,4.79468
33030,3.89207
33031,4.10839
33032,4.80031
33033,3.21224
33034,3.22508
33035,3.50998
33036,4.20334
33037,3.52899
33038,4.17895
33039,4.04403
33040,2.7784
33041,4.59482
33042,3.13626
33043,3.33393
33044,3.49054
33045,2.73741
33046,4.38078
33047,4.61372
33048,4.09089
33049,4.544
33050,2.93647
33051,4.06068
33052,4.53836
33053,4.13911
33054,4.54956
33055,4.52911
33056,4.35971
33057,4.23474
33058,4.10726
33059,4.67509
33060,3.45257
33061,3.44401
33062,3.62801
33063,3.5219
33064,3.50324
33065,3.84187
33066,3.47733
33067,2.0654
33068,3.53662
33069,4.03701
33070,1.80324
33071,1.94526
33072,3.69238
33073,3.54054
33074,3.17535
33075,2.10577
33076,1.48809
33077,4.37657
33078,3.68909
33079,3.92067
33080,2.41998
33081,3.64502
33082,3.19937
33083,3.35232
33084,4.19373
33085,3.25202
33086,2.93402
33087,2.90373
33088,2.99744
33089,2.27948
33090,4.08396
33091,2.96192
33092,4.10209
33093,3.11791
33094,2.0574
33095,4.04948
33096,2.12812
33097,3.35832
33098,2.60702
33099,3.18068
33100,3.54303
33101,3.73381
33102,3.60837
33103,2.19138
33104,1.73135
33105,3.21029
33106,4.00505
33107,2.95445
33108,2.42852
33109,3.47197
33110,1.56904
33111,3.96179
33112,1.38369
33113,2.99639
33114,2.67738
33115,3.60726
33116,3.71359
33117,3.01098
33118,3.60765
33119,3.05772
33120,2.04561
33121,3.77241
33122,2.62839
33123,3.50175
33124,4.19917
33125,3.99424
33126,2.7862
33127,3.91368
33128,4.15006
33129,2.12959
33130,3.26483
33131,2.90409
33132,2.64026
33133,2.50477
33134,1.61718
33135,3.70113
33136,3.59271
33137,3.75207
33138,2.23148
33139,2.57776
33140,3.24373
33141,3.69018
33142,1.59709
33143,2.3828
33144,3.15054
33145,2.78145
33146,3.45772
33147,3.06984
33148,2.50054
33149,3.0993
33150,2.09248
33151,3.09279
33152,2.29041
33153,1.75734
33154,3.57056
33155,2.48918
33156,2.52901
33157,3.31771
33158,2.74973
33159,3.296
33160,3.4681
33161,2.84044
33162,2.40272
33163,3.77813
33164,3.14833
33165,3.82118
33166,2.80048
33167,4.04799
33168,2.6793
33169,3.05827
33170,3.16777
33171,3.65286
33172,3.42643
33173,3.46792
33174,3.85661
33175,3.62365
33176,1.70832
33177,2.79486
33178,3.18847
33179,3.22916
33180,3.48818
33181,2.52518
33182,3.76789
33183,3.4389
33184,3.84039
33185,3.80023
33186,1.94828
33187,2.66464
33188,4.14497
33189,3.13277
33190,1.24291
33191,3.94141
33192,3.81197
33193,2.85825
33194,2.74589
33195,1.18559
33196,3.75332
33197,2.69582
33198,2.67181
33199,1.5137
33200,1.62412
33201,2.24263
33202,3.07142
33203,2.45506
33204,3.25344
33205,4.34373
33206,2.26786
33207,4.15621
33208,1.97744
33209,4.12013
33210,2.68966
33211,4.13075
33212,3.03386
33213,2.50003
33214,3.61132
33215,3.01075
33216,2.22538
33217,2.88298
33218,3.18356
33219,2.05056
33220,3.30914
33221,1.988
33222,3.11889
33223,2.78229
33224,3.30335
33225,2.33014
33226,4.6337
33227,4.08485
33228,3.08695
33229,4.05645
33230,2.56201
33231,3.90082
33232,4.04327
33233,3.92149
33234,3.52835
33235,2.59583
33236,4.36425
33237,1.77193
33238,4.22775
33239,2.173
33240,3.70191
33241,2.51399
33242,3.79083
33243,3.04757
33244,3.2882
33245,4.13351
33246,3.13025
33247,4.73821
33248,2.18441
33249,4.17449
33250,3.73194
